main_url,main_html_path,captured_url,captured_file_path,google_analytics_code,telegram_url,twitter_url,similarity_group,engine,next_url,expected_category,visited,site_available,ip_address,created_at,last_visited_at
https://avm-02.com,C:\Users\copyleft\crawlCopyright\html\avm-02.com,,,,https://t.me/avmodernx,,,gnu,,adult,1,0,104.18.45.172,2020-11-16T21:34:16Z,2020-12-29T10:48:54Z
https://www.sexbam9.me,C:\Users\copyleft\crawlCopyright\html\www.sexbam9.me,,,UA-163697772-1,,,,,,adult,1,0,104.31.88.49,2020-11-16T21:34:17Z,2021-01-11T09:31:33Z
https://www.zoazoa.xyz,C:\Users\copyleft\crawlCopyright\html\www.zoazoa.xyz,,,,https://t.me/leemanbok,,,,,adult,1,0,104.27.146.111,2020-11-16T21:34:17Z,2021-01-11T09:31:47Z
https://ko.chaturbate.com,C:\Users\copyleft\crawlCopyright\html\ko.chaturbate.com,,,,,https://twitter.com/chaturbate,,,,adult,1,0,104.18.100.40,2020-11-16T21:34:17Z,2021-01-11T09:32:00Z
https://txxx.com,,,,,,,,,,adult,1,0,,2020-11-16T21:34:17Z,2020-11-17T00:13:29Z
https://dogjoa34.net/bbs/board.php?bo_table=avko,C:\Users\copyleft\crawlCopyright\html\dogjoa34.net,,,,,,,gnu,,adult,1,0,104.24.108.201,2020-11-16T21:34:17Z,2021-01-11T09:32:14Z
https://yaburi02.com,C:\Users\copyleft\crawlCopyright\html\yaburi02.com,,,UA-175048324-1,,,,,,adult,1,0,104.27.153.64,2020-11-16T21:34:18Z,2021-01-11T09:32:28Z
https://야동모아.2on.in,,,,,,,,,,adult,1,0,,2020-11-16T21:34:18Z,2020-11-17T00:14:58Z
http://www.sorabam2.me,C:\Users\copyleft\crawlCopyright\html\www.sorabam2.me,,,,https://t.me/nobra_admin,,,,,adult,1,0,172.67.195.206,2020-11-16T21:34:18Z,2021-01-11T09:32:43Z
https://www.yhzt01.me,C:\Users\copyleft\crawlCopyright\html\www.yhzt01.me,,,,,,,gnu,,adult,1,0,172.67.142.254,2020-11-16T21:34:18Z,2020-11-25T10:53:53Z
https://atime11.com,C:\Users\copyleft\crawlCopyright\html\atime11.com,,,,https://t.me/yamincs,,,gnu,,adult,1,0,172.67.217.170,2020-11-16T21:34:18Z,2021-01-11T09:32:57Z
https://gochu6.com,C:\Users\copyleft\crawlCopyright\html\gochu6.com,,,UA-160827849-2,https://t.me/colin28,,,XE,,adult,1,0,172.67.208.139,2020-11-16T21:34:19Z,2021-01-11T09:33:12Z
https://www.sexzoa7.me,C:\Users\copyleft\crawlCopyright\html\www.sexzoa7.me,,,,https://t.me/sungjunekim,https://twitter.com/linkmoon_me,,,,adult,1,0,104.28.2.192,2020-11-16T21:34:19Z,2020-11-25T10:56:24Z
http://ddalbam01.club,C:\Users\copyleft\crawlCopyright\html\ddalbam01.club,,,UA-179488592-1,https://t.me/ddalbam01,https://twitter.com/oMdrWNkPtGEz6Kw,,gnu,,adult,1,0,104.27.188.161,2020-11-16T21:34:19Z,2021-01-11T09:33:26Z
https://gaji7.com,C:\Users\copyleft\crawlCopyright\html\gaji7.com,,,UA-160827849-1,,https://twitter.com/gaji_com,,gnu,,adult,1,0,104.31.82.141,2020-11-16T21:34:19Z,2021-01-11T09:33:41Z
https://onljura2.com,C:\Users\copyleft\crawlCopyright\html\onljura2.com,,,UA-160827849-7,,,,gnu,,adult,1,0,104.28.0.79,2020-11-16T21:34:20Z,2021-01-11T09:33:55Z
https://jiok30.net,C:\Users\copyleft\crawlCopyright\html\jiok30.net,,,,,,,gnu,,adult,1,0,104.27.131.129,2020-11-16T21:34:20Z,2021-01-11T09:34:09Z
https://www.nagayo.club,C:\Users\copyleft\crawlCopyright\html\www.nagayo.club,,,,,,,gnu,,adult,1,0,104.27.185.146,2020-11-16T21:34:20Z,2021-01-11T09:34:24Z
https://all-44.net/bbs/board.php?bo_table=adult01,,,,,,,,,,adult,1,0,,2020-11-16T21:34:20Z,2020-11-17T00:19:01Z
https://mulgobbalgo10.com,C:\Users\copyleft\crawlCopyright\html\mulgobbalgo10.com,,,UA-158355152-2,,,,gnu,,adult,1,0,104.24.114.154,2020-11-16T21:34:20Z,2021-01-11T09:34:36Z
https://pigav.com,C:\Users\copyleft\crawlCopyright\html\pigav.com,,,,,,,,,adult,1,0,104.22.53.126,2020-11-16T21:34:21Z,2021-01-11T09:34:50Z
https://ddrblr24.com,C:\Users\copyleft\crawlCopyright\html\ddrblr24.com,,,,,,,gnu,,adult,1,0,104.18.38.83,2020-11-16T21:34:21Z,2021-01-11T09:35:05Z
https://rosetv.co.kr,C:\Users\copyleft\crawlCopyright\html\rosetv.co.kr,,,UA-153231212-1,,,,,,adult,1,0,,2020-11-16T21:34:21Z,2021-01-11T09:35:19Z
https://opanapa7.com,C:\Users\copyleft\crawlCopyright\html\opanapa7.com,,,UA-160827849-5,,https://twitter.com/opanappaTW,,gnu,,adult,1,0,104.18.55.252,2020-11-16T21:34:21Z,2021-01-11T09:35:34Z
https://e-hentai.org,C:\Users\copyleft\crawlCopyright\html\e-hentai.org,,,,,https://twitter.com/ehentai,,,,adult,1,0,104.20.27.25,2020-11-16T21:34:21Z,2021-01-11T09:35:48Z
https://torrentyoung.org,C:\Users\copyleft\crawlCopyright\html\torrentyoung.org,,,,,,,,,torrent,1,0,192.0.78.25,2020-11-16T21:34:22Z,2021-01-11T09:36:00Z
https://www.torrentbang.com,,,,,,,,,,torrent,1,0,,2020-11-16T21:34:22Z,2020-11-17T00:23:25Z
https://ttking05.me,C:\Users\copyleft\crawlCopyright\html\ttking05.me,,,,,https://twitter.com/linkmoon_me,,gnu,,torrent,1,0,104.27.176.15,2020-11-16T21:34:22Z,2020-11-25T11:05:23Z
https://torrentmobile8.com,C:\Users\copyleft\crawlCopyright\html\torrentmobile8.com,,,UA-180105983-1,https://t.me/torrentmobile,https://twitter.com/torrentmobile,,gnu,,torrent,1,0,185.224.83.11,2020-11-16T21:34:22Z,2020-11-21T06:20:55Z
http://www.torrentgo25.com,C:\Users\copyleft\crawlCopyright\html\www.torrentgo25.com,,,UA-176278838-1,,https://twitter.com/gotorren,,gnu,,torrent,1,0,104.24.127.153,2020-11-16T21:34:23Z,2021-01-11T09:36:12Z
https://torrentj23.com,,,,,,,,,,torrent,1,0,,2020-11-16T21:34:23Z,2020-11-17T00:25:18Z
https://www.tfreeca.com/home.php,C:\Users\copyleft\crawlCopyright\html\www.tfreeca.com,,,,,,,,,torrent,1,0,150.109.111.51,2020-11-16T21:34:23Z,2021-01-11T09:36:27Z
https://1.torrenti.co.kr,C:\Users\copyleft\crawlCopyright\html\1.torrenti.co.kr,,,UA-131292261-2,,,,gnu,,torrent,1,0,210.100.238.41,2020-11-16T21:34:23Z,2020-12-26T11:08:31Z
https://www.todawa.com,C:\Users\copyleft\crawlCopyright\html\www.todawa.com,,,,,,,,,torrent,1,0,150.109.111.51,2020-11-16T21:34:24Z,2021-01-01T10:59:53Z
https://torrenttip11.com,,,,,,,,,,torrent,1,0,,2020-11-16T21:34:24Z,2020-11-17T00:25:32Z
https://sektorrent9.org,C:\Users\copyleft\crawlCopyright\html\sektorrent9.org,,,,,https://twitter.com/intent/tweet?text=%ED%8F%AD%EC%9C%A0+%EC%97%AC%EC%9E%90+%ED%8A%B9%EC%9C%A0%EC%9D%98+%EC%96%B4%EA%B9%A8+%EA%B2%B0%EB%A6%BC%EC%9D%98+%EA%B3%A0%EB%AF%BC%EC%9D%84+%ED%95%B4%EA%B2%B0%ED%95%98%EA%B8%B0%21+%3F+%EB%A7%88%EC%82%AC%EC%A7%80+%EC%97%85%EC%86%8C%EC%9D%98+%EA%B0%80%EC%8A%B4+%EC%A0%84%EB%82%98%EB%AC%B4+%ED%92%80%EC%96%B4+%EC%B9%98%EB%A3%8C%21+%21+VOL.07&url=https%3A%2F%2Fsektorrent11.org%2F2020%2F11%2F22%2F%25ed%258f%25ad%25ec%259c%25a0-%25ec%2597%25ac%25ec%259e%2590-%25ed%258a%25b9%25ec%259c%25a0%25ec%259d%2598-%25ec%2596%25b4%25ea%25b9%25a8-%25ea%25b2%25b0%25eb%25a6%25bc%25ec%259d%2598-%25ea%25b3%25a0%25eb%25af%25bc%25ec%259d%2584-%25ed%2595%25b4%25ea%25b2%25b0%25ed%2595%2598%25ea%25b8%25b0-%25eb%25a7%2588%25ec%2582%25ac-3%2F&via=ThemesDNA,,,,torrent,1,0,104.27.188.207,2020-11-16T21:34:24Z,2021-01-11T09:36:41Z
https://hjtime42.com/bbs/main.php?gid=torrent1,C:\Users\copyleft\crawlCopyright\html\hjtime42.com,,,,,,,gnu,,torrent,1,0,172.67.160.90,2020-11-16T21:34:24Z,2021-01-11T09:36:56Z
https://torrentsee39.com,C:\Users\copyleft\crawlCopyright\html\torrentsee39.com,,,UA-158513020-1,https://t.me/torrent_see,https://twitter.com/Torrent_see,,,,torrent,1,0,172.67.187.109,2020-11-16T21:34:24Z,2020-11-21T06:21:31Z
https://goguma23.tv,C:\Users\copyleft\crawlCopyright\html\goguma23.tv,,,,,,,,,streaming,1,0,118.107.15.2,2020-11-16T21:34:25Z,2020-11-21T06:21:31Z
https://q45.iqooqootv.org/#_ace,C:\Users\copyleft\crawlCopyright\html\q45.iqooqootv.org,,,,https://t.me/joinchat/AAAAAEnTgajbs73Lrq3i3A,,,,,streaming,1,0,104.21.234.177,2020-11-16T21:34:25Z,2020-11-21T06:21:32Z
http://gongzza.net,C:\Users\copyleft\crawlCopyright\html\gongzza.net,,,UA-170273075-3,,,,gnu,,streaming,1,0,104.27.156.254,2020-11-16T21:34:25Z,2020-11-21T06:21:33Z
https://w40.showtv.club,,,,,,,,,,streaming,1,0,,2020-11-16T21:34:25Z,2020-11-17T00:27:25Z
https://k34.otgtv.top,,,,,,,,,,streaming,1,0,,2020-11-16T21:34:25Z,2020-11-17T00:27:26Z
http://youjamak.com,C:\Users\copyleft\crawlCopyright\html\youjamak.com,,,,,,,gnu,,streaming,1,0,203.245.24.26,2020-11-16T21:34:26Z,2021-01-11T09:37:10Z
https://www.ch-korea20.com,C:\Users\copyleft\crawlCopyright\html\www.ch-korea20.com,,,UA-140693316-1,,,,,,streaming,1,0,,2020-11-16T21:34:26Z,2020-11-21T06:21:40Z
https://www.thetvnamu.website,C:\Users\copyleft\crawlCopyright\html\www.thetvnamu.website,,,UA-144007251-9,,,,,,streaming,1,0,172.67.166.202,2020-11-16T21:34:26Z,2020-11-21T06:21:43Z
http://www.mintelly.com,C:\Users\copyleft\crawlCopyright\html\www.mintelly.com,,,,,,,,,streaming,1,0,172.217.161.83,2020-11-16T21:34:26Z,2021-01-11T09:37:22Z
https://b6.koreanz.fun,,,,,,,,,,streaming,1,0,,2020-11-16T21:34:27Z,2020-11-17T00:28:05Z
https://tvmin.club,C:\Users\copyleft\crawlCopyright\html\tvmin.club,,,,https://t.me/yamincs,,,gnu,,streaming,1,0,104.18.32.251,2020-11-16T21:34:27Z,2020-11-21T06:21:49Z
https://movie40.zota.club,C:\Users\copyleft\crawlCopyright\html\movie40.zota.club,,,,,,,gnu,,streaming,1,0,172.67.133.186,2020-11-16T21:34:27Z,2021-01-11T09:37:34Z
https://www.link-ch.com,C:\Users\copyleft\crawlCopyright\html\www.link-ch.com,,,,,,,,,streaming,1,0,,2020-11-16T21:34:27Z,2020-12-25T11:01:43Z
https://www.realtimetv.net,C:\Users\copyleft\crawlCopyright\html\www.realtimetv.net,,,UA-132059777-1,,,,,,streaming,1,0,104.31.64.2,2020-11-16T21:34:28Z,2021-01-11T09:37:47Z
https://v28.tvnara.xyz,,,,,,,,,,streaming,1,0,,2020-11-16T21:34:28Z,2020-11-17T00:29:37Z
http://tv2.dasitvlink.com,C:\Users\copyleft\crawlCopyright\html\tv2.dasitvlink.com,,,UA-175585756-1,https://t.me/dasibogilink,,,gnu,,streaming,1,0,172.67.220.126,2020-11-16T21:34:28Z,2021-01-11T09:37:59Z
https://www.wetube.xyz,C:\Users\copyleft\crawlCopyright\html\www.wetube.xyz,,,UA-168663551-1,,,,,,streaming,1,0,104.27.148.141,2020-11-16T21:34:28Z,2021-01-11T09:38:13Z
https://linkmoum.live,C:\Users\copyleft\crawlCopyright\html\linkmoum.live,,,UA-159460680-2,https://t.me/linkmoum,https://kkot3.bamkkot.co/,,XE,,link,1,0,104.24.110.83,2020-11-16T21:34:28Z,2021-01-11T09:38:28Z
https://www.startoon6.com,,,,,,,,,,webtoon,1,0,,2020-11-16T22:37:49Z,2020-11-17T00:32:24Z
https://copytoon112.com/%EC%9B%B9%ED%88%B0,C:\Users\copyleft\crawlCopyright\html\copytoon112.com,,,,,,,gnu,,webtoon,1,0,104.26.14.196,2020-11-16T22:37:49Z,2020-11-21T06:24:07Z
https://oreotoon.com/%EC%9B%B9%ED%88%B0,,,,,,,,,,webtoon,1,0,,2020-11-16T22:37:49Z,2020-11-17T00:32:52Z
https://many22.com,,,,,,,,,,webtoon,1,0,,2020-11-16T22:37:49Z,2020-11-17T00:32:52Z
https://www.chcomics24.com/%EC%9B%B9%ED%88%B0,,,,,,,,,,webtoon,1,0,,2020-11-16T22:37:50Z,2020-11-17T00:32:52Z
https://pingko2.link,C:\Users\copyleft\crawlCopyright\html\pingko2.link,,,,,,,,,webtoon,1,0,104.26.5.81,2020-11-16T22:37:50Z,2020-11-21T06:24:07Z
https://funbe.host/%EB%AC%B4%EB%A3%8C%EC%9B%B9%ED%88%B0,C:\Users\copyleft\crawlCopyright\html\funbe.host,,,,,,,gnu,,webtoon,1,0,104.22.10.133,2020-11-16T22:37:50Z,2021-01-11T09:38:42Z
https://hdhd26.net,,,,,,,,,,webtoon,1,0,,2020-11-16T22:37:50Z,2020-11-17T00:32:59Z
https://www.sharktoon19.com/%EC%9B%B9%ED%88%B0,C:\Users\copyleft\crawlCopyright\html\www.sharktoon19.com,,,UA-151338469-1,https://t.me/sharkcscenter,,,gnu,,webtoon,1,0,104.31.73.64,2020-11-16T22:37:50Z,2020-11-21T06:24:12Z
https://miso86.com,,,,,,,,,,adult,1,0,,2020-11-16T22:37:51Z,2020-11-17T00:33:15Z
https://yaple6.com,,,,,,,,,,adult,1,0,,2020-11-16T22:37:51Z,2020-11-17T00:33:17Z
http://assktv8.com,C:\Users\copyleft\crawlCopyright\html\assktv8.com,,,,,,,XE,,adult,1,0,172.67.202.138,2020-11-16T22:37:51Z,2021-01-11T09:38:56Z
https://bamdokebi01.com,,,,,,,,,,adult,1,0,,2020-11-16T22:37:51Z,2020-11-17T00:33:44Z
http://ddukcafe.com,C:\Users\copyleft\crawlCopyright\html\ddukcafe.com,,,,,,,gnu,,adult,1,0,104.28.21.142,2020-11-16T22:37:52Z,2021-01-11T09:39:11Z
https://yeobiseo.com,C:\Users\copyleft\crawlCopyright\html\yeobiseo.com,,,,,,,,,adult,1,0,,2020-11-16T22:37:52Z,2020-12-08T10:43:19Z
https://bo-zi19.net,C:\Users\copyleft\crawlCopyright\html\bo-zi19.net,,,UA-167064195-1,,,,gnu,,adult,1,0,104.27.152.47,2020-11-16T22:37:52Z,2021-01-11T09:39:25Z
https://kpopdeepfakes.net,,,,,,,,,,adult,1,0,,2020-11-16T22:37:52Z,2020-11-17T00:34:33Z
https://yabug18.net,C:\Users\copyleft\crawlCopyright\html\yabug18.net,,,UA-143825527-1,,,,gnu,,adult,1,0,104.31.68.56,2020-11-16T22:37:53Z,2021-01-11T09:39:40Z
https://cock25b.com,,,,,,,,,,adult,1,0,,2020-11-16T22:37:53Z,2020-11-17T00:34:54Z
https://weeya33.net,,,,,,,,,,adult,1,0,,2020-11-16T22:37:53Z,2020-11-17T00:35:58Z
https://yadongpan13.org,C:\Users\copyleft\crawlCopyright\html\yadongpan13.org,,,,,,,,,adult,1,0,172.67.209.193,2020-11-16T22:37:53Z,2021-01-11T09:39:54Z
https://k25.kdda.me,,,,,,,,,,adult,1,0,,2020-11-16T22:37:53Z,2020-11-17T00:36:30Z
https://yapro19.xyz,,,,,,,,,,adult,1,0,,2020-11-16T22:37:54Z,2020-11-17T00:36:31Z
https://avpop62.com,C:\Users\copyleft\crawlCopyright\html\avpop62.com,,,,,,,gnu,,adult,1,0,104.26.11.199,2020-11-16T22:37:54Z,2021-01-11T09:40:09Z
https://dogmaaa.com,,,,,,,,,,adult,1,0,,2020-11-16T22:37:54Z,2020-11-17T00:37:20Z
https://xn--2q1b42k2zjlg.2on.in,,,,,,,,,,adult,1,0,,2020-11-16T22:37:54Z,2020-11-17T00:38:24Z
https://cherry1.net,,,,,,,,,,adult,1,0,,2020-11-16T22:37:54Z,2020-11-17T00:38:48Z
https://19meng.net,,,,,,,,,,adult,1,0,,2020-11-16T22:37:55Z,2020-11-17T00:39:09Z
https://moajuseyo2.com,C:\Users\copyleft\crawlCopyright\html\moajuseyo2.com,,,UA-158355152-6,https://t.me/doadoa4,https://twitter.com/MOAJUSEYO_TW,,gnu,,adult,1,0,172.67.209.254,2020-11-16T22:37:55Z,2021-01-11T09:40:23Z
https://guru1ma002.com,,,,,,,,,,adult,1,0,,2020-11-16T22:37:55Z,2020-11-17T00:39:46Z
https://fungky1.com,,,,,,,,,,adult,1,0,,2020-11-16T22:37:55Z,2020-11-17T00:40:08Z
http://yaserati1.live,,,,,,,,,,adult,1,0,,2020-11-16T22:37:56Z,2020-11-17T00:40:11Z
https://yabest1.com,C:\Users\copyleft\crawlCopyright\html\yabest1.com,,,,,,,,,adult,1,0,,2020-11-16T22:37:56Z,2020-11-27T10:46:02Z
https://avnana22.com,,,,,,,,,,adult,1,0,,2020-11-16T22:37:56Z,2020-11-17T00:40:16Z
https://www.vporn.com,,,,,,,,,,adult,1,0,,2020-11-16T22:37:56Z,2020-11-17T00:40:18Z
https://www.yapiece.com,,,,,,,,,,adult,1,0,,2020-11-16T22:37:56Z,2020-11-17T00:40:23Z
https://sexy-1004.com,,,,,,,,,,adult,1,0,,2020-11-16T22:37:57Z,2020-11-17T00:40:46Z
https://soratv4.com,,,,,,,,,,adult,1,0,,2020-11-16T22:37:57Z,2020-11-17T00:41:09Z
https://woori34.com,,,,,,,,,,adult,1,0,,2020-11-16T22:37:57Z,2020-11-17T00:41:09Z
https://yasashi.xyz,,,,,,,,,,adult,1,0,,2020-11-16T22:37:57Z,2020-11-17T00:41:11Z
https://issanda2.com,,,,,,,,,,adult,1,0,,2020-11-16T22:37:57Z,2020-11-17T00:41:17Z
https://www.starking4.me,C:\Users\copyleft\crawlCopyright\html\www.starking4.me,,,,https://t.me/nobra_admin,,,gnu,,adult,1,0,104.28.7.197,2020-11-16T22:37:58Z,2021-01-11T09:40:35Z
https://s8.sexbam3.me,,,,,,,,,,adult,1,0,,2020-11-16T22:37:58Z,2020-11-17T00:41:35Z
https://www.porntube.com,C:\Users\copyleft\crawlCopyright\html\www.porntube.com,,,,,https://twitter.com/porntube,,,,adult,1,0,104.18.148.225,2020-11-16T22:37:58Z,2021-01-11T09:40:47Z
https://ddalgonbae1.xyz,,,,,,,,,,adult,1,0,,2020-11-16T22:37:59Z,2020-11-17T00:42:06Z
https://soranet1tal.com,,,,,,,,,,adult,1,0,,2020-11-16T22:37:59Z,2020-11-17T00:42:30Z
https://boomboom1.me,C:\Users\copyleft\crawlCopyright\html\boomboom1.me,,,UA-131292464-1,,,,gnu,,adult,1,0,104.24.120.252,2020-11-16T22:37:59Z,2021-01-11T09:41:02Z
https://nanavod1.com,,,,,,,,,,adult,1,0,,2020-11-16T22:37:59Z,2020-11-17T00:43:27Z
https://www.javbro.com,,,,,,,,,,adult,1,0,,2020-11-16T22:37:59Z,2020-11-17T00:43:27Z
https://allman07.com,,,,,,,,,,adult,1,0,,2020-11-16T22:38:00Z,2020-11-17T00:43:31Z
https://yahan1004.com,,,,,,,,,,adult,1,0,,2020-11-16T22:38:00Z,2020-11-17T00:43:33Z
https://rita00.com,C:\Users\copyleft\crawlCopyright\html\rita00.com,,,,,,,,,adult,1,0,,2020-11-16T22:38:00Z,2021-01-11T09:41:16Z
https://www.pervclips.com,,,,,,,,,,adult,1,0,,2020-11-16T22:38:00Z,2020-11-17T00:43:49Z
https://haja26.com,C:\Users\copyleft\crawlCopyright\html\haja26.com,,,UA-143825527-2,,,,gnu,,adult,1,0,104.18.63.17,2020-11-16T22:38:01Z,2021-01-11T09:41:31Z
https://bangja1.com,,,,,,,,,,adult,1,0,,2020-11-16T22:38:01Z,2020-11-17T00:44:12Z
http://19bam09.com,C:\Users\copyleft\crawlCopyright\html\19bam09.com,,,,,,,,,adult,1,0,69.16.230.42,2020-11-16T22:38:01Z,2021-01-11T09:41:45Z
